epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
125,4.459101663208008,3.4904715467453005,24.16,48.6,3.1470476127563024e-05
126,4.46151950340271,3.5350286754608153,23.94,47.85,3.1217247179121365e-05
127,4.499993843841553,3.474904045677185,24.52,49.24,3.0963336439464526e-05
128,4.475384384536743,3.5238126760482786,23.52,48.03,3.0708771752766394e-05
129,4.45299903793335,3.522231572341919,23.86,47.95,3.045358103491357e-05
130,4.461155742263794,3.4752803325653074,24.42,49.41,3.0197792270443985e-05
131,4.475975534820557,3.495714363670349,24.23,48.79,2.9941433509478152e-05
132,4.461411382293702,3.5140367782592774,23.88,48.43,2.9684532864643122e-05
133,4.437271717453003,3.4621107744216917,24.33,49.43,2.9427118507989586e-05
134,4.45977793006897,3.5240352355003357,23.58,48.31,2.916921866790256e-05
135,4.445333353042603,3.4174356441497804,25.08,49.89,2.8910861626005776e-05
136,4.440439501571655,3.4600386757850647,24.57,50.06,2.8652075714060295e-05
137,4.466158080291748,3.48998830909729,24.26,49.08,2.8392889310857612e-05
138,4.452291088867187,3.500742596054077,24.34,48.44,2.8133330839107608e-05
139,4.40983060836792,3.464655978965759,24.54,49.16,2.787342876232167e-05
140,4.427924600982666,3.5113570125579834,24.02,48.44,2.7613211581691344e-05
141,4.4166062019348145,3.518167361450195,23.98,48.59,2.7352707832962865e-05
142,4.414087955093383,3.447597698402405,24.86,49.09,2.709194608330789e-05
143,4.411141312408447,3.46130431728363,24.94,49.56,2.6830954928190794e-05
144,4.419381753921509,3.482552378845215,24.75,49.21,2.656976298823284e-05
145,4.401284592437744,3.432844009780884,25.16,50.1,2.63083989060736e-05
146,4.406430670166015,3.4475109306335447,25.2,50.11,2.6046891343229997e-05
147,4.4132255268096925,3.4522704600334166,24.85,49.88,2.5785268976953203e-05
148,4.405581792831421,3.4561239860534667,25.06,49.61,2.5523560497083926e-05
149,4.381029169082642,3.454115510368347,25.13,49.33,2.5261794602906145e-05
150,4.405963806915283,3.467546003341675,24.89,48.84,2.5e-05
151,4.405183639526367,3.453231266784668,25.15,49.9,2.4738205397093857e-05
152,4.417821915054321,3.466413960647583,24.9,49.05,2.4476439502916083e-05
153,4.367181099700928,3.4214261013031004,26.09,50.28,2.4214731023046793e-05
154,4.368725188064575,3.440868537712097,25.17,49.76,2.395310865677001e-05
155,4.365282968139648,3.4220196029663086,25.38,49.8,2.3691601093926404e-05
156,4.354491179656982,3.416404503440857,25.67,50.2,2.3430237011767174e-05
157,4.3731320903778075,3.4718356451034547,25.11,49.41,2.3169045071809215e-05
158,4.361527719879151,3.4190614109039306,25.3,50.44,2.2908053916692113e-05
159,4.396254535293579,3.438713171386719,25.23,49.87,2.2647292167037144e-05
160,4.354240853500366,3.424286377906799,25.69,50.01,2.238678841830867e-05
161,4.334048962783814,3.4096685144424437,25.95,50.22,2.212657123767834e-05
162,4.3358829383850095,3.4606571825027466,25.11,49.44,2.1866669160892398e-05
163,4.376699013900756,3.43899640712738,25.3,50.12,2.1607110689142393e-05
164,4.363747003936767,3.4598944969177245,24.96,49.44,2.134792428593972e-05
165,4.344612272644043,3.41597927570343,25.69,50.5,2.1089138373994237e-05
166,4.307948859405518,3.3744386791229246,26.51,51.3,2.083078133209744e-05
167,4.34786485786438,3.4402587963104247,25.33,49.82,2.057288149201042e-05
168,4.307264782333374,3.518085152053833,24.17,48.36,2.0315467135356887e-05
169,4.312597704315186,3.399049846076965,26.02,50.6,2.0058566490521847e-05
170,4.307128335952759,3.397351375389099,25.79,50.48,1.9802207729556017e-05
171,4.302280958938598,3.358882880973816,26.37,50.86,1.954641896508644e-05
172,4.312146190261841,3.4224308633804323,25.47,50.42,1.9291228247233612e-05
173,4.340474863815308,3.3998073501586914,25.5,50.47,1.9036663560535483e-05
174,4.328977543258667,3.4360156074523927,25.51,50.04,1.8782752820878634e-05
175,4.321324284744263,3.4415358140945433,25.52,49.72,1.8529523872436986e-05
176,4.307277132797241,3.4264565994262695,25.82,50.32,1.8277004484618367e-05
177,4.330505044174195,3.4029966505050657,25.79,50.55,1.8025222349019267e-05
178,4.303808678817749,3.4075544372558593,25.98,50.62,1.7774205076388206e-05
179,4.26925336303711,3.450817413711548,25.38,50.18,1.7523980193597836e-05
180,4.277567499542236,3.4004611696243288,26.1,50.73,1.7274575140626318e-05
181,4.2599469051361085,3.3961757242202757,25.85,50.81,1.7026017267548254e-05
182,4.2971860256195065,3.4551579858779906,25.24,49.79,1.677833383153542e-05
183,4.266693120956421,3.3650373460769654,26.64,51.47,1.6531551993867717e-05
184,4.245842049789429,3.3793378589630128,26.21,50.98,1.6285698816954624e-05
185,4.315465377044678,3.3719161218643188,26.57,51.6,1.60408012613675e-05
186,4.309684798049926,3.3754608030319213,25.97,50.98,1.579688618288306e-05
187,4.310625791168213,3.3742435050964357,26.09,51.3,1.555398032953832e-05
188,4.262060194778442,3.386170394897461,26.53,50.89,1.5312110338697426e-05
189,4.2761109275817875,3.381396692276001,26.81,51.37,1.5071302734130482e-05
190,4.29770785331726,3.419628708267212,25.76,50.22,1.4831583923104994e-05
191,4.263232534027099,3.4050803785324097,25.99,50.89,1.4592980193489975e-05
192,4.274937641906738,3.403456613922119,26.25,50.93,1.4355517710873184e-05
193,4.257293222808838,3.459822330856323,25.46,49.97,1.4119222515691816e-05
194,4.2938540622711185,3.386121943092346,26.38,50.9,1.388412052037682e-05
195,4.290464310073853,3.374027196884155,26.93,51.26,1.3650237506511331e-05
196,4.261130423355103,3.3706320653915407,26.62,51.35,1.3417599122003464e-05
197,4.263464169311524,3.4126606399536135,26.07,50.56,1.3186230878273653e-05
198,4.230164235305786,3.3483947364807127,26.75,51.68,1.2956158147457115e-05
