epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
147,3.5491242346191405,1.5736059087753296,64.17,84.82,2.5785268976953203e-05
148,3.550811931915283,1.6785281423568725,62.64,84.37,2.5523560497083926e-05
149,3.55422639251709,1.614197592163086,63.3,84.2,2.5261794602906145e-05
150,3.550750213394165,1.5959373601913451,63.63,84.93,2.5e-05
151,3.5512014726257326,1.6569205799102784,62.68,84.18,2.4738205397093857e-05
152,3.528649464645386,1.5956180569648744,64.08,85.13,2.4476439502916083e-05
153,3.5357389752197266,1.6044698970794677,64.14,84.82,2.4214731023046793e-05
154,3.533987505607605,1.6265422310829163,63.61,84.77,2.395310865677001e-05
155,3.542390011672974,1.6642052723884582,63.57,84.95,2.3691601093926404e-05
156,3.551294037437439,1.6620188577651978,63.32,84.53,2.3430237011767174e-05
157,3.515374207572937,1.6122850332260132,64.18,85.0,2.3169045071809215e-05
158,3.5237301583480836,1.5945567578315736,64.24,84.87,2.2908053916692113e-05
159,3.531592374382019,1.5953334155082703,64.21,85.22,2.2647292167037144e-05
160,3.521277544364929,1.6246302496910094,64.12,85.29,2.238678841830867e-05
161,3.5231371321868896,1.6570468069076538,63.86,84.75,2.212657123767834e-05
162,3.5141093222808837,1.6330680663108825,63.74,84.6,2.1866669160892398e-05
163,3.5126452974319458,1.5740803947448732,64.68,85.15,2.1607110689142393e-05
164,3.5047547233581544,1.575775655937195,64.94,85.58,2.134792428593972e-05
165,3.496811301689148,1.5712762202262878,64.75,85.34,2.1089138373994237e-05
166,3.4897461960983276,1.6231819834709167,64.22,85.05,2.083078133209744e-05
167,3.4833282830047607,1.627584718799591,64.53,85.1,2.057288149201042e-05
168,3.48716712059021,1.6439605978012084,63.69,85.0,2.0315467135356887e-05
169,3.5072928288650513,1.6105346450805664,64.02,84.78,2.0058566490521847e-05
170,3.4788268866348266,1.6389756976127625,64.02,84.84,1.9802207729556017e-05
171,3.510027548789978,1.5667963243484497,65.12,85.21,1.954641896508644e-05
172,3.4867983056640623,1.676574083518982,63.75,84.58,1.9291228247233612e-05
173,3.4562680226135254,1.5627750286102295,65.29,85.37,1.9036663560535483e-05
174,3.4610356801605224,1.6213229088783263,64.83,84.73,1.8782752820878634e-05
175,3.4552736317062376,1.613500206375122,64.48,84.93,1.8529523872436986e-05
176,3.461281138648987,1.6205209692001343,64.81,85.29,1.8277004484618367e-05
177,3.468203895072937,1.5996703530311585,64.97,85.28,1.8025222349019267e-05
178,3.457193763961792,1.5738526061058045,64.96,85.45,1.7774205076388206e-05
179,3.451064634895325,1.5484604573249816,65.21,85.49,1.7523980193597836e-05
180,3.4678787106323243,1.5796734904289245,64.94,85.8,1.7274575140626318e-05
181,3.441872716255188,1.6086980778694153,64.65,85.05,1.7026017267548254e-05
182,3.4415360319519044,1.5831531935691834,65.08,85.49,1.677833383153542e-05
183,3.4410125108337404,1.5701966945648194,65.19,85.41,1.6531551993867717e-05
184,3.4544688425827026,1.621701797580719,64.74,84.88,1.6285698816954624e-05
185,3.4366285326766968,1.5940733260154725,64.69,85.41,1.60408012613675e-05
186,3.4337718389892578,1.6625793375015259,64.17,84.96,1.579688618288306e-05
187,3.434717289161682,1.570259850215912,65.65,85.49,1.555398032953832e-05
188,3.400769447250366,1.5424743597984314,65.63,85.4,1.5312110338697426e-05
189,3.423293136329651,1.5695324882507324,65.57,85.48,1.5071302734130482e-05
190,3.4281504243850707,1.682226486492157,63.88,84.91,1.4831583923104994e-05
191,3.410888450088501,1.6539268857955933,64.98,84.97,1.4592980193489975e-05
192,3.3893848669052122,1.5734033144950867,65.59,85.59,1.4355517710873184e-05
193,3.401679373588562,1.6064069578170777,65.15,85.48,1.4119222515691816e-05
194,3.402552202720642,1.6303205778121947,64.4,85.09,1.388412052037682e-05
195,3.4148307596588134,1.5584085890769959,65.77,85.58,1.3650237506511331e-05
196,3.4152185887908937,1.646750666809082,64.63,85.19,1.3417599122003464e-05
197,3.422429038619995,1.5894363523483277,65.46,85.57,1.3186230878273653e-05
198,3.404379351272583,1.5541120085716247,65.84,85.93,1.2956158147457115e-05
199,3.4140639920043947,1.595967731666565,65.32,85.68,1.272740615962148e-05
200,3.373689032020569,1.5517698078155517,65.86,86.02,1.2499999999999996e-05
201,3.4069251334762574,1.5685150948524476,65.21,85.53,1.2273964606240718e-05
202,3.3748566749191284,1.5153068419456481,65.93,86.21,1.2049324765671749e-05
203,3.371796594619751,1.5577085627555847,65.87,85.71,1.1826105112583061e-05
204,3.384068198432922,1.6475510584831239,65.06,85.32,1.160433012552509e-05
205,3.3733287710571287,1.5847692644119262,65.68,85.6,1.1384024124624332e-05
