epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
176,3.938253022,3.285691974,28.52,52.95,1.83E-05
177,3.976850064,3.287189138,28.27,53.14,1.80E-05
178,3.976185276,3.255439553,28.44,53.91,1.78E-05
179,3.941330041,3.300023622,28,52.86,1.75E-05
180,3.935004415,3.269623832,28.92,53.49,1.73E-05
181,3.890819868,3.268489814,28.48,53.4,1.70E-05
182,3.958466362,3.25858161,28.99,53.57,1.68E-05
183,3.826485933,3.27913188,28.85,53.6,1.65E-05
184,3.817281217,3.266427779,28.85,53.78,1.63E-05
185,3.783888792,3.238867248,29,54.19,1.60E-05
186,3.832974318,3.322615505,27.65,52.29,1.58E-05
187,3.787331276,3.264962274,28.59,53.74,1.56E-05
188,3.788301109,3.257672581,28.69,53.66,1.53E-05
189,3.833234204,3.249663889,29.03,53.94,1.51E-05
190,3.802292215,3.263663363,29.16,53.67,1.48E-05
191,3.587771508,3.298094609,28.92,53.18,1.46E-05
192,3.569149548,3.281930488,29.02,53.25,1.44E-05
193,3.532603171,3.251807751,28.88,53.89,1.41E-05
194,3.581893992,3.335755614,27.45,52.65,1.39E-05
195,3.544934472,3.285618271,28.31,53.7,1.37E-05
196,3.546961439,3.276085373,28.42,53.71,1.34E-05
197,3.603033743,3.260584675,28.99,53.96,1.32E-05
198,3.575413658,3.277322465,29.06,53.42,1.30E-05
199,3.77792306,3.284340033,28.75,53.12,1.27E-05
200,3.775943272,3.280438754,29.05,53.2,1.25E-05
201,3.767459483,3.245343224,29.34,54.01,1.23E-05
202,3.778721808,3.258635544,28.89,53.94,1.20E-05
203,3.728403347,3.273151911,29,53.53,1.18E-05
204,3.711344002,3.244243274,29.29,53.94,1.16E-05
205,3.751311494,3.283405546,28.8,53.21,1.14E-05
206,3.781640296,3.275236331,28.96,53.03,1.12E-05
207,3.701481872,3.282963878,28.68,52.94,1.09E-05
208,3.73653505,3.256927869,28.97,54.19,1.07E-05
209,3.727055607,3.245502149,29.21,54.31,1.05E-05
210,3.744804177,3.253133938,29.41,54.09,1.03E-05
211,3.66204774,3.236605166,29.69,54.45,1.01E-05
212,3.72656656,3.281445032,29.36,53.34,9.89E-06
213,3.700823532,3.249098941,29.46,54.3,9.68E-06
214,3.699987702,3.248677006,29.36,54.05,9.47E-06
215,3.723071968,3.234112413,29.4,54.38,9.27E-06
216,3.711881169,3.246326458,29.29,54.03,9.06E-06
217,3.668124277,3.278070715,29.21,53.51,8.86E-06
218,3.730354219,3.272820846,29.1,54.02,8.66E-06
219,3.738149401,3.255537216,29.14,54.42,8.47E-06
220,3.680892213,3.246647593,29.14,54.43,8.27E-06
221,3.698253686,3.282476756,28.89,53.53,8.08E-06
222,3.644092454,3.257246782,29.23,54.14,7.89E-06
223,3.665792123,3.252958851,29.38,53.92,7.70E-06
224,3.686372242,3.287806113,28.5,53.62,7.51E-06
225,3.693446242,3.226984375,29.34,54.72,7.32E-06
226,3.684038076,3.246721906,29.28,54.42,7.14E-06
227,3.612765402,3.230876729,29.57,54.33,6.96E-06
228,3.673470157,3.273767666,29.25,54.04,6.78E-06
229,3.690121377,3.229249606,29.89,54.69,6.60E-06
230,3.624043203,3.249154628,29.58,54.3,6.42E-06
231,3.683689915,3.24306181,29.39,54.47,6.25E-06
232,3.664547139,3.235182598,29.87,54.51,6.08E-06
233,3.62272799,3.238558808,29.79,54.59,5.91E-06
234,3.617472091,3.232437982,29.89,54.34,5.74E-06
235,3.647784491,3.272301841,29.29,53.84,5.57E-06
236,3.62431359,3.236551492,29.87,54.54,5.41E-06
237,3.671613807,3.263586079,29.53,54.05,5.25E-06
238,3.666216243,3.227293918,29.65,54.71,5.09E-06
239,3.631965262,3.256095247,29.28,54.37,4.93E-06
240,3.632157791,3.254491265,29.76,54.25,4.77E-06
241,3.582599664,3.242538423,29.78,54.63,4.62E-06
242,3.659374398,3.230066164,29.84,54.71,4.47E-06
243,3.824869386,3.225047876,29.98,54.86,4.32E-06
244,3.793199547,3.238257175,29.93,54.53,4.18E-06
245,3.790240435,3.244387514,29.71,54.4,4.03E-06
246,3.7939066,3.225942818,29.94,54.74,3.89E-06
247,3.815967399,3.222327858,30,54.79,3.75E-06
248,3.74251907,3.210758282,30.27,54.82,3.62E-06
249,3.742432744,3.216051895,29.86,55.08,3.48E-06
250,3.74826213,3.239857111,29.87,54.5,3.35E-06
251,3.790750089,3.233111543,30.35,54.83,3.22E-06
252,3.810270632,3.229840244,30.14,55.02,3.09E-06
253,3.809975438,3.207526249,30.42,55.1,2.97E-06
254,3.781348626,3.216542403,30.09,54.8,2.84E-06
255,3.799086915,3.228248998,30.09,54.76,2.72E-06
256,3.738154096,3.240438606,30,54.68,2.61E-06
257,3.740809872,3.201146239,30.32,55.17,2.49E-06
258,3.773453462,3.23012671,30.2,54.63,2.38E-06
